;id;client_id;etf_id;date;type;amount;frequency
5321;5321;84;CHIH;2023-08-08;buy;300;monthly
5322;5322;84;CHIH;2023-09-08;buy;300;monthly
5323;5323;84;CHIH;2023-10-08;buy;300;monthly
5324;5324;84;CHIH;2023-11-08;buy;300;monthly
5325;5325;85;EEMX;2022-08-06;buy;200;monthly
5326;5326;85;EEMX;2022-09-06;sell;6;monthly
5327;5327;85;EEMX;2022-10-06;buy;200;monthly
5328;5328;85;EEMX;2022-11-06;buy;200;monthly
5329;5329;85;EEMX;2022-12-06;buy;200;monthly
5330;5330;85;EEMX;2023-01-06;sell;40;monthly
5331;5331;85;EEMX;2023-02-06;buy;200;monthly
5332;5332;85;EEMX;2023-03-06;buy;200;monthly
5333;5333;85;EEMX;2023-04-06;buy;200;monthly
5334;5334;85;EEMX;2023-05-06;buy;200;monthly
5335;5335;85;EEMX;2023-06-06;buy;200;monthly
5336;5336;85;EEMX;2023-07-06;buy;200;monthly
5337;5337;85;EEMX;2023-08-06;buy;200;monthly
5338;5338;85;EEMX;2023-09-06;buy;200;monthly
5339;5339;85;EEMX;2023-10-06;buy;200;monthly
5340;5340;85;EEMX;2023-11-06;sell;36;monthly
5341;5341;85;SHE;2022-08-06;buy;6800;quarterly
5342;5342;85;SHE;2022-11-06;sell;258;quarterly
5343;5343;85;SHE;2023-02-06;buy;6800;quarterly
5344;5344;85;SHE;2023-05-06;buy;6800;quarterly
5345;5345;85;SHE;2023-08-06;buy;6800;quarterly
5346;5346;85;SHE;2023-11-06;buy;6800;quarterly
5347;5347;86;CHII;2023-09-27;buy;300;monthly
5348;5348;86;CHII;2023-10-27;buy;300;monthly
5349;5349;86;VMAT;2023-09-27;buy;300;quarterly
5350;5350;86;BKF;2023-09-27;buy;2000;yearly
5351;5351;86;EWK;2023-09-27;buy;200;monthly
5352;5352;86;EWK;2023-10-27;buy;200;monthly
5353;5353;86;FLAX;2023-09-27;buy;200;monthly
5354;5354;86;FLAX;2023-10-27;sell;12;monthly
5355;5355;87;ENOR;2022-09-05;buy;5900;monthly
5356;5356;87;ENOR;2022-10-05;buy;5900;monthly
5357;5357;87;ENOR;2022-11-05;buy;5900;monthly
5358;5358;87;ENOR;2022-12-05;buy;5900;monthly
5359;5359;87;ENOR;2023-01-05;buy;5900;monthly
5360;5360;87;ENOR;2023-02-05;buy;5900;monthly
5361;5361;87;ENOR;2023-03-05;buy;5900;monthly
5362;5362;87;ENOR;2023-04-05;buy;5900;monthly
5363;5363;87;ENOR;2023-05-05;buy;5900;monthly
5364;5364;87;ENOR;2023-06-05;buy;5900;monthly
5365;5365;87;ENOR;2023-07-05;sell;2274;monthly
5366;5366;87;ENOR;2023-08-05;buy;5900;monthly
5367;5367;87;ENOR;2023-09-05;buy;5900;monthly
5368;5368;87;ENOR;2023-10-05;buy;5900;monthly
5369;5369;87;ENOR;2023-11-05;buy;5900;monthly
5370;5370;87;KEMX;2022-09-05;buy;100;monthly
5371;5371;87;KEMX;2022-10-05;sell;4;monthly
5372;5372;87;KEMX;2022-11-05;sell;8;monthly
5373;5373;87;KEMX;2022-12-05;buy;100;monthly
5374;5374;87;KEMX;2023-01-05;buy;100;monthly
5375;5375;87;KEMX;2023-02-05;buy;100;monthly
5376;5376;87;KEMX;2023-03-05;buy;100;monthly
5377;5377;87;KEMX;2023-04-05;buy;100;monthly
5378;5378;87;KEMX;2023-05-05;buy;100;monthly
5379;5379;87;KEMX;2023-06-05;sell;60;monthly
5380;5380;87;KEMX;2023-07-05;buy;100;monthly
5381;5381;87;KEMX;2023-08-05;buy;100;monthly
5382;5382;87;KEMX;2023-09-05;buy;100;monthly
5383;5383;87;KEMX;2023-10-05;sell;66;monthly
5384;5384;87;KEMX;2023-11-05;buy;100;monthly
5385;5385;87;FLKR;2022-09-05;buy;3000;yearly
5386;5386;87;FLKR;2023-09-05;sell;193;yearly
5387;5387;88;CNYA;2019-09-04;buy;100;monthly
5388;5388;88;CNYA;2019-10-04;buy;100;monthly
5389;5389;88;CNYA;2019-11-04;buy;100;monthly
5390;5390;88;CNYA;2019-12-04;buy;100;monthly
5391;5391;88;CNYA;2020-01-04;buy;100;monthly
5392;5392;88;CNYA;2020-02-04;buy;100;monthly
5393;5393;88;CNYA;2020-03-04;buy;100;monthly
5394;5394;88;CNYA;2020-04-04;buy;100;monthly
5395;5395;88;CNYA;2020-05-04;sell;31;monthly
5396;5396;88;CNYA;2020-06-04;buy;100;monthly
5397;5397;88;CNYA;2020-07-04;buy;100;monthly
5398;5398;88;CNYA;2020-08-04;buy;100;monthly
5399;5399;88;CNYA;2020-09-04;buy;100;monthly
5400;5400;88;CNYA;2020-10-04;sell;82;monthly
5401;5401;88;CNYA;2020-11-04;buy;100;monthly
5402;5402;88;CNYA;2020-12-04;buy;100;monthly
5403;5403;88;CNYA;2021-01-04;buy;100;monthly
5404;5404;88;CNYA;2021-02-04;buy;100;monthly
5405;5405;88;CNYA;2021-03-04;buy;100;monthly
5406;5406;88;CNYA;2021-04-04;buy;100;monthly
5407;5407;88;CNYA;2021-05-04;buy;100;monthly
5408;5408;88;CNYA;2021-06-04;buy;100;monthly
5409;5409;88;CNYA;2021-07-04;buy;100;monthly
5410;5410;88;CNYA;2021-08-04;sell;37;monthly
5411;5411;88;CNYA;2021-09-04;buy;100;monthly
5412;5412;88;CNYA;2021-10-04;buy;100;monthly
5413;5413;88;CNYA;2021-11-04;buy;100;monthly
5414;5414;88;CNYA;2021-12-04;buy;100;monthly
5415;5415;88;CNYA;2022-01-04;buy;100;monthly
5416;5416;88;CNYA;2022-02-04;buy;100;monthly
5417;5417;88;CNYA;2022-03-04;buy;100;monthly
5418;5418;88;CNYA;2022-04-04;buy;100;monthly
5419;5419;88;CNYA;2022-05-04;buy;100;monthly
5420;5420;88;CNYA;2022-06-04;buy;100;monthly
5421;5421;88;CNYA;2022-07-04;buy;100;monthly
5422;5422;88;CNYA;2022-08-04;buy;100;monthly
5423;5423;88;CNYA;2022-09-04;sell;315;monthly
5424;5424;88;CNYA;2022-10-04;sell;67;monthly
5425;5425;88;CNYA;2022-11-04;buy;100;monthly
5426;5426;88;CNYA;2022-12-04;buy;100;monthly
5427;5427;88;CNYA;2023-01-04;buy;100;monthly
5428;5428;88;CNYA;2023-02-04;sell;1;monthly
5429;5429;88;CNYA;2023-03-04;buy;100;monthly
5430;5430;88;CNYA;2023-04-04;buy;100;monthly
5431;5431;88;CNYA;2023-05-04;buy;100;monthly
5432;5432;88;CNYA;2023-06-04;buy;100;monthly
5433;5433;88;CNYA;2023-07-04;buy;100;monthly
5434;5434;88;CNYA;2023-08-04;buy;100;monthly
5435;5435;88;CNYA;2023-09-04;buy;100;monthly
5436;5436;88;CNYA;2023-10-04;buy;100;monthly
5437;5437;88;CNYA;2023-11-04;sell;241;monthly
5438;5438;88;CHIQ;2019-09-04;buy;800;quarterly
5439;5439;88;CHIQ;2019-12-04;buy;800;quarterly
5440;5440;88;CHIQ;2020-03-04;buy;800;quarterly
5441;5441;88;CHIQ;2020-06-04;buy;800;quarterly
5442;5442;88;CHIQ;2020-09-04;buy;800;quarterly
5443;5443;88;CHIQ;2020-12-04;buy;800;quarterly
5444;5444;88;CHIQ;2021-03-04;sell;12;quarterly
5445;5445;88;CHIQ;2021-06-04;sell;19;quarterly
5446;5446;88;CHIQ;2021-09-04;sell;86;quarterly
5447;5447;88;CHIQ;2021-12-04;buy;800;quarterly
5448;5448;88;CHIQ;2022-03-04;sell;200;quarterly
5449;5449;88;CHIQ;2022-06-04;buy;800;quarterly
5450;5450;88;CHIQ;2022-09-04;sell;299;quarterly
5451;5451;88;CHIQ;2022-12-04;sell;561;quarterly
5452;5452;88;CHIQ;2023-03-04;sell;502;quarterly
5453;5453;88;CHIQ;2023-06-04;buy;800;quarterly
5454;5454;88;CHIQ;2023-09-04;buy;800;quarterly
5455;5455;88;THD;2019-09-04;buy;8600;monthly
5456;5456;88;THD;2019-10-04;buy;8600;monthly
5457;5457;88;THD;2019-11-04;buy;8600;monthly
5458;5458;88;THD;2019-12-04;sell;19;monthly
5459;5459;88;THD;2020-01-04;buy;8600;monthly
5460;5460;88;THD;2020-02-04;buy;8600;monthly
5461;5461;88;THD;2020-03-04;buy;8600;monthly
5462;5462;88;THD;2020-04-04;buy;8600;monthly
5463;5463;88;THD;2020-05-04;buy;8600;monthly
5464;5464;88;THD;2020-06-04;sell;2784;monthly
5465;5465;88;THD;2020-07-04;buy;8600;monthly
5466;5466;88;THD;2020-08-04;buy;8600;monthly
5467;5467;88;THD;2020-09-04;sell;6429;monthly
5468;5468;88;THD;2020-10-04;buy;8600;monthly
5469;5469;88;THD;2020-11-04;buy;8600;monthly
5470;5470;88;THD;2020-12-04;buy;8600;monthly
5471;5471;88;THD;2021-01-04;buy;8600;monthly
5472;5472;88;THD;2021-02-04;buy;8600;monthly
5473;5473;88;THD;2021-03-04;buy;8600;monthly
5474;5474;88;THD;2021-04-04;buy;8600;monthly
5475;5475;88;THD;2021-05-04;sell;3791;monthly
5476;5476;88;THD;2021-06-04;buy;8600;monthly
5477;5477;88;THD;2021-07-04;sell;11824;monthly
5478;5478;88;THD;2021-08-04;buy;8600;monthly
5479;5479;88;THD;2021-09-04;buy;8600;monthly
5480;5480;88;THD;2021-10-04;buy;8600;monthly
5481;5481;88;THD;2021-11-04;buy;8600;monthly
5482;5482;88;THD;2021-12-04;buy;8600;monthly
5483;5483;88;THD;2022-01-04;buy;8600;monthly
5484;5484;88;THD;2022-02-04;buy;8600;monthly
5485;5485;88;THD;2022-03-04;buy;8600;monthly
5486;5486;88;THD;2022-04-04;buy;8600;monthly
5487;5487;88;THD;2022-05-04;buy;8600;monthly
5488;5488;88;THD;2022-06-04;buy;8600;monthly
5489;5489;88;THD;2022-07-04;buy;8600;monthly
5490;5490;88;THD;2022-08-04;buy;8600;monthly
5491;5491;88;THD;2022-09-04;buy;8600;monthly
5492;5492;88;THD;2022-10-04;buy;8600;monthly
5493;5493;88;THD;2022-11-04;buy;8600;monthly
5494;5494;88;THD;2022-12-04;buy;8600;monthly
5495;5495;88;THD;2023-01-04;buy;8600;monthly
5496;5496;88;THD;2023-02-04;buy;8600;monthly
5497;5497;88;THD;2023-03-04;buy;8600;monthly
5498;5498;88;THD;2023-04-04;buy;8600;monthly
5499;5499;88;THD;2023-05-04;sell;3335;monthly
5500;5500;88;THD;2023-06-04;buy;8600;monthly
5501;5501;88;THD;2023-07-04;sell;17693;monthly
5502;5502;88;THD;2023-08-04;buy;8600;monthly
5503;5503;88;THD;2023-09-04;buy;8600;monthly
5504;5504;88;THD;2023-10-04;buy;8600;monthly
5505;5505;88;THD;2023-11-04;sell;27132;monthly
5506;5506;88;VLUE;2019-09-04;buy;200;monthly
5507;5507;88;VLUE;2019-10-04;buy;200;monthly
5508;5508;88;VLUE;2019-11-04;buy;200;monthly
5509;5509;88;VLUE;2019-12-04;sell;54;monthly
5510;5510;88;VLUE;2020-01-04;buy;200;monthly
5511;5511;88;VLUE;2020-02-04;buy;200;monthly
5512;5512;88;VLUE;2020-03-04;buy;200;monthly
5513;5513;88;VLUE;2020-04-04;sell;67;monthly
5514;5514;88;VLUE;2020-05-04;buy;200;monthly
5515;5515;88;VLUE;2020-06-04;buy;200;monthly
5516;5516;88;VLUE;2020-07-04;buy;200;monthly
5517;5517;88;VLUE;2020-08-04;buy;200;monthly
5518;5518;88;VLUE;2020-09-04;buy;200;monthly
5519;5519;88;VLUE;2020-10-04;buy;200;monthly
5520;5520;88;VLUE;2020-11-04;buy;200;monthly
5521;5521;88;VLUE;2020-12-04;sell;22;monthly
5522;5522;88;VLUE;2021-01-04;sell;165;monthly
5523;5523;88;VLUE;2021-02-04;buy;200;monthly
5524;5524;88;VLUE;2021-03-04;sell;52;monthly
5525;5525;88;VLUE;2021-04-04;buy;200;monthly
5526;5526;88;VLUE;2021-05-04;buy;200;monthly
5527;5527;88;VLUE;2021-06-04;buy;200;monthly
5528;5528;88;VLUE;2021-07-04;buy;200;monthly
5529;5529;88;VLUE;2021-08-04;buy;200;monthly
5530;5530;88;VLUE;2021-09-04;sell;97;monthly
5531;5531;88;VLUE;2021-10-04;buy;200;monthly
5532;5532;88;VLUE;2021-11-04;buy;200;monthly
5533;5533;88;VLUE;2021-12-04;buy;200;monthly
5534;5534;88;VLUE;2022-01-04;buy;200;monthly
5535;5535;88;VLUE;2022-02-04;buy;200;monthly
5536;5536;88;VLUE;2022-03-04;buy;200;monthly
5537;5537;88;VLUE;2022-04-04;buy;200;monthly
5538;5538;88;VLUE;2022-05-04;buy;200;monthly
5539;5539;88;VLUE;2022-06-04;sell;254;monthly
5540;5540;88;VLUE;2022-07-04;buy;200;monthly
5541;5541;88;VLUE;2022-08-04;buy;200;monthly
5542;5542;88;VLUE;2022-09-04;sell;153;monthly
5543;5543;88;VLUE;2022-10-04;buy;200;monthly
5544;5544;88;VLUE;2022-11-04;sell;484;monthly
5545;5545;88;VLUE;2022-12-04;buy;200;monthly
5546;5546;88;VLUE;2023-01-04;sell;395;monthly
5547;5547;88;VLUE;2023-02-04;buy;200;monthly
5548;5548;88;VLUE;2023-03-04;buy;200;monthly
5549;5549;88;VLUE;2023-04-04;buy;200;monthly
5550;5550;88;VLUE;2023-05-04;buy;200;monthly
5551;5551;88;VLUE;2023-06-04;buy;200;monthly
5552;5552;88;VLUE;2023-07-04;buy;200;monthly
5553;5553;88;VLUE;2023-08-04;buy;200;monthly
5554;5554;88;VLUE;2023-09-04;sell;102;monthly
5555;5555;88;VLUE;2023-10-04;sell;494;monthly
5556;5556;88;VLUE;2023-11-04;buy;200;monthly
5557;5557;89;URTH;2023-10-12;buy;400;monthly
5558;5558;89;FLMX;2023-10-12;buy;300;monthly
5559;5559;89;CHIC;2023-10-12;buy;100;monthly
5560;5560;90;HLAL;2022-10-29;buy;300;monthly
5561;5561;90;HLAL;2022-11-29;sell;26;monthly
5562;5562;90;HLAL;2022-12-29;buy;300;monthly
5563;5563;90;HLAL;2023-01-29;buy;300;monthly
5564;5564;90;HLAL;2023-02-28;buy;300;monthly
5565;5565;90;HLAL;2023-03-29;buy;300;monthly
5566;5566;90;HLAL;2023-04-29;sell;1;monthly
5567;5567;90;HLAL;2023-05-29;sell;35;monthly
5568;5568;90;HLAL;2023-06-29;buy;300;monthly
5569;5569;90;HLAL;2023-07-29;buy;300;monthly
5570;5570;90;HLAL;2023-08-29;buy;300;monthly
5571;5571;90;HLAL;2023-09-29;buy;300;monthly
5572;5572;90;HLAL;2023-10-29;sell;199;monthly
5573;5573;90;EMXC;2022-10-29;buy;100;quarterly
5574;5574;90;EMXC;2023-01-29;buy;100;quarterly
5575;5575;90;EMXC;2023-04-29;buy;100;quarterly
5576;5576;90;EMXC;2023-07-29;buy;100;quarterly
5577;5577;90;EMXC;2023-10-29;buy;100;quarterly
5578;5578;91;EEMV;2018-11-07;buy;300;monthly
5579;5579;91;EEMV;2018-12-07;buy;300;monthly
5580;5580;91;EEMV;2019-01-07;sell;43;monthly
5581;5581;91;EEMV;2019-02-07;buy;300;monthly
5582;5582;91;EEMV;2019-03-07;buy;300;monthly
5583;5583;91;EEMV;2019-04-07;buy;300;monthly
5584;5584;91;EEMV;2019-05-07;buy;300;monthly
5585;5585;91;EEMV;2019-06-07;buy;300;monthly
5586;5586;91;EEMV;2019-07-07;buy;300;monthly
5587;5587;91;EEMV;2019-08-07;buy;300;monthly
5588;5588;91;EEMV;2019-09-07;buy;300;monthly
5589;5589;91;EEMV;2019-10-07;buy;300;monthly
5590;5590;91;EEMV;2019-11-07;buy;300;monthly
5591;5591;91;EEMV;2019-12-07;buy;300;monthly
5592;5592;91;EEMV;2020-01-07;buy;300;monthly
5593;5593;91;EEMV;2020-02-07;buy;300;monthly
5594;5594;91;EEMV;2020-03-07;sell;144;monthly
5595;5595;91;EEMV;2020-04-07;buy;300;monthly
5596;5596;91;EEMV;2020-05-07;buy;300;monthly
5597;5597;91;EEMV;2020-06-07;buy;300;monthly
5598;5598;91;EEMV;2020-07-07;buy;300;monthly
5599;5599;91;EEMV;2020-08-07;buy;300;monthly
5600;5600;91;EEMV;2020-09-07;sell;216;monthly
5601;5601;91;EEMV;2020-10-07;sell;415;monthly
5602;5602;91;EEMV;2020-11-07;sell;116;monthly
5603;5603;91;EEMV;2020-12-07;buy;300;monthly
5604;5604;91;EEMV;2021-01-07;buy;300;monthly
5605;5605;91;EEMV;2021-02-07;buy;300;monthly
5606;5606;91;EEMV;2021-03-07;buy;300;monthly
5607;5607;91;EEMV;2021-04-07;sell;346;monthly
5608;5608;91;EEMV;2021-05-07;buy;300;monthly
5609;5609;91;EEMV;2021-06-07;buy;300;monthly
5610;5610;91;EEMV;2021-07-07;buy;300;monthly
5611;5611;91;EEMV;2021-08-07;sell;108;monthly
5612;5612;91;EEMV;2021-09-07;buy;300;monthly
5613;5613;91;EEMV;2021-10-07;buy;300;monthly
5614;5614;91;EEMV;2021-11-07;buy;300;monthly
5615;5615;91;EEMV;2021-12-07;sell;676;monthly
5616;5616;91;EEMV;2022-01-07;buy;300;monthly
5617;5617;91;EEMV;2022-02-07;buy;300;monthly
5618;5618;91;EEMV;2022-03-07;sell;356;monthly
5619;5619;91;EEMV;2022-04-07;buy;300;monthly
5620;5620;91;EEMV;2022-05-07;buy;300;monthly
5621;5621;91;EEMV;2022-06-07;buy;300;monthly
5622;5622;91;EEMV;2022-07-07;sell;503;monthly
5623;5623;91;EEMV;2022-08-07;buy;300;monthly
5624;5624;91;EEMV;2022-09-07;buy;300;monthly
5625;5625;91;EEMV;2022-10-07;buy;300;monthly
5626;5626;91;EEMV;2022-11-07;buy;300;monthly
5627;5627;91;EEMV;2022-12-07;buy;300;monthly
5628;5628;91;EEMV;2023-01-07;buy;300;monthly
5629;5629;91;EEMV;2023-02-07;buy;300;monthly
5630;5630;91;EEMV;2023-03-07;buy;300;monthly
5631;5631;91;EEMV;2023-04-07;buy;300;monthly
5632;5632;91;EEMV;2023-05-07;sell;995;monthly
5633;5633;91;EEMV;2023-06-07;buy;300;monthly
5634;5634;91;EEMV;2023-07-07;sell;407;monthly
5635;5635;91;EEMV;2023-08-07;buy;300;monthly
5636;5636;91;EEMV;2023-09-07;buy;300;monthly
5637;5637;91;EEMV;2023-10-07;buy;300;monthly
5638;5638;91;EEMV;2023-11-07;sell;274;monthly
5639;5639;91;EPOL;2018-11-07;buy;600;yearly
5640;5640;91;EPOL;2019-11-07;buy;600;yearly
5641;5641;91;EPOL;2020-11-07;buy;600;yearly
5642;5642;91;EPOL;2021-11-07;buy;600;yearly
5643;5643;91;EPOL;2022-11-07;buy;600;yearly
5644;5644;91;EPOL;2023-11-07;buy;600;yearly
5645;5645;91;EWC;2018-11-07;buy;100;monthly
5646;5646;91;EWC;2018-12-07;buy;100;monthly
5647;5647;91;EWC;2019-01-07;buy;100;monthly
5648;5648;91;EWC;2019-02-07;buy;100;monthly
5649;5649;91;EWC;2019-03-07;buy;100;monthly
5650;5650;91;EWC;2019-04-07;sell;24;monthly
5651;5651;91;EWC;2019-05-07;buy;100;monthly
5652;5652;91;EWC;2019-06-07;buy;100;monthly
5653;5653;91;EWC;2019-07-07;buy;100;monthly
5654;5654;91;EWC;2019-08-07;buy;100;monthly
5655;5655;91;EWC;2019-09-07;buy;100;monthly
5656;5656;91;EWC;2019-10-07;buy;100;monthly
5657;5657;91;EWC;2019-11-07;buy;100;monthly
5658;5658;91;EWC;2019-12-07;buy;100;monthly
5659;5659;91;EWC;2020-01-07;buy;100;monthly
5660;5660;91;EWC;2020-02-07;buy;100;monthly
5661;5661;91;EWC;2020-03-07;buy;100;monthly
5662;5662;91;EWC;2020-04-07;buy;100;monthly
5663;5663;91;EWC;2020-05-07;sell;134;monthly
5664;5664;91;EWC;2020-06-07;buy;100;monthly
5665;5665;91;EWC;2020-07-07;sell;88;monthly
5666;5666;91;EWC;2020-08-07;buy;100;monthly
5667;5667;91;EWC;2020-09-07;buy;100;monthly
5668;5668;91;EWC;2020-10-07;buy;100;monthly
5669;5669;91;EWC;2020-11-07;sell;6;monthly
5670;5670;91;EWC;2020-12-07;buy;100;monthly
5671;5671;91;EWC;2021-01-07;buy;100;monthly
5672;5672;91;EWC;2021-02-07;buy;100;monthly
5673;5673;91;EWC;2021-03-07;buy;100;monthly
5674;5674;91;EWC;2021-04-07;buy;100;monthly
5675;5675;91;EWC;2021-05-07;buy;100;monthly
5676;5676;91;EWC;2021-06-07;buy;100;monthly
5677;5677;91;EWC;2021-07-07;buy;100;monthly
5678;5678;91;EWC;2021-08-07;sell;47;monthly
5679;5679;91;EWC;2021-09-07;buy;100;monthly
5680;5680;91;EWC;2021-10-07;sell;168;monthly
5681;5681;91;EWC;2021-11-07;buy;100;monthly
5682;5682;91;EWC;2021-12-07;buy;100;monthly
5683;5683;91;EWC;2022-01-07;buy;100;monthly
5684;5684;91;EWC;2022-02-07;sell;62;monthly
5685;5685;91;EWC;2022-03-07;buy;100;monthly
5686;5686;91;EWC;2022-04-07;buy;100;monthly
5687;5687;91;EWC;2022-05-07;buy;100;monthly
5688;5688;91;EWC;2022-06-07;buy;100;monthly
5689;5689;91;EWC;2022-07-07;buy;100;monthly
5690;5690;91;EWC;2022-08-07;buy;100;monthly
5691;5691;91;EWC;2022-09-07;sell;82;monthly
5692;5692;91;EWC;2022-10-07;buy;100;monthly
5693;5693;91;EWC;2022-11-07;buy;100;monthly
5694;5694;91;EWC;2022-12-07;buy;100;monthly
5695;5695;91;EWC;2023-01-07;sell;132;monthly
5696;5696;91;EWC;2023-02-07;buy;100;monthly
5697;5697;91;EWC;2023-03-07;sell;298;monthly
5698;5698;91;EWC;2023-04-07;buy;100;monthly
5699;5699;91;EWC;2023-05-07;sell;227;monthly
5700;5700;91;EWC;2023-06-07;sell;235;monthly
5701;5701;91;EWC;2023-07-07;buy;100;monthly
5702;5702;91;EWC;2023-08-07;buy;100;monthly
5703;5703;91;EWC;2023-09-07;buy;100;monthly
5704;5704;91;EWC;2023-10-07;buy;100;monthly
5705;5705;91;EWC;2023-11-07;buy;100;monthly
5706;5706;91;VLUE;2018-11-07;buy;900;quarterly
5707;5707;91;VLUE;2019-02-07;buy;900;quarterly
5708;5708;91;VLUE;2019-05-07;buy;900;quarterly
5709;5709;91;VLUE;2019-08-07;buy;900;quarterly
5710;5710;91;VLUE;2019-11-07;buy;900;quarterly
5711;5711;91;VLUE;2020-02-07;buy;900;quarterly
5712;5712;91;VLUE;2020-05-07;buy;900;quarterly
5713;5713;91;VLUE;2020-08-07;sell;388;quarterly
5714;5714;91;VLUE;2020-11-07;buy;900;quarterly
5715;5715;91;VLUE;2021-02-07;buy;900;quarterly
5716;5716;91;VLUE;2021-05-07;buy;900;quarterly
5717;5717;91;VLUE;2021-08-07;buy;900;quarterly
5718;5718;91;VLUE;2021-11-07;sell;586;quarterly
5719;5719;91;VLUE;2022-02-07;sell;235;quarterly
5720;5720;91;VLUE;2022-05-07;buy;900;quarterly
5721;5721;91;VLUE;2022-08-07;buy;900;quarterly
5722;5722;91;VLUE;2022-11-07;buy;900;quarterly
5723;5723;91;VLUE;2023-02-07;buy;900;quarterly
5724;5724;91;VLUE;2023-05-07;buy;900;quarterly
5725;5725;91;VLUE;2023-08-07;buy;900;quarterly
5726;5726;91;VLUE;2023-11-07;sell;934;quarterly
5727;5727;92;EWU;2023-09-25;buy;600;monthly
5728;5728;92;EWU;2023-10-25;buy;600;monthly
5729;5729;93;QUS;2020-01-30;buy;100;monthly
5730;5730;93;QUS;2020-02-29;buy;100;monthly
5731;5731;93;QUS;2020-03-30;buy;100;monthly
5732;5732;93;QUS;2020-04-30;buy;100;monthly
5733;5733;93;QUS;2020-05-30;buy;100;monthly
5734;5734;93;QUS;2020-06-30;buy;100;monthly
5735;5735;93;QUS;2020-07-30;buy;100;monthly
5736;5736;93;QUS;2020-08-30;sell;18;monthly
5737;5737;93;QUS;2020-09-30;sell;59;monthly
5738;5738;93;QUS;2020-10-30;buy;100;monthly
5739;5739;93;QUS;2020-11-30;buy;100;monthly
5740;5740;93;QUS;2020-12-30;buy;100;monthly
5741;5741;93;QUS;2021-01-30;sell;91;monthly
5742;5742;93;QUS;2021-02-28;buy;100;monthly
5743;5743;93;QUS;2021-03-30;sell;28;monthly
5744;5744;93;QUS;2021-04-30;buy;100;monthly
5745;5745;93;QUS;2021-05-30;buy;100;monthly
5746;5746;93;QUS;2021-06-30;sell;18;monthly
5747;5747;93;QUS;2021-07-30;buy;100;monthly
5748;5748;93;QUS;2021-08-30;buy;100;monthly
5749;5749;93;QUS;2021-09-30;sell;77;monthly
5750;5750;93;QUS;2021-10-30;buy;100;monthly
5751;5751;93;QUS;2021-11-30;buy;100;monthly
5752;5752;93;QUS;2021-12-30;buy;100;monthly
5753;5753;93;QUS;2022-01-30;sell;147;monthly
5754;5754;93;QUS;2022-02-28;buy;100;monthly
5755;5755;93;QUS;2022-03-30;buy;100;monthly
5756;5756;93;QUS;2022-04-30;buy;100;monthly
5757;5757;93;QUS;2022-05-30;buy;100;monthly
5758;5758;93;QUS;2022-06-30;buy;100;monthly
5759;5759;93;QUS;2022-07-30;buy;100;monthly
5760;5760;93;QUS;2022-08-30;buy;100;monthly
5761;5761;93;QUS;2022-09-30;buy;100;monthly
5762;5762;93;QUS;2022-10-30;buy;100;monthly
5763;5763;93;QUS;2022-11-30;buy;100;monthly
5764;5764;93;QUS;2022-12-30;sell;12;monthly
5765;5765;93;QUS;2023-01-30;buy;100;monthly
5766;5766;93;QUS;2023-02-28;buy;100;monthly
5767;5767;93;QUS;2023-03-30;buy;100;monthly
5768;5768;93;QUS;2023-04-30;buy;100;monthly
5769;5769;93;QUS;2023-05-30;buy;100;monthly
5770;5770;93;QUS;2023-06-30;sell;118;monthly
5771;5771;93;QUS;2023-07-30;buy;100;monthly
5772;5772;93;QUS;2023-08-30;sell;234;monthly
5773;5773;93;QUS;2023-09-30;buy;100;monthly
5774;5774;93;QUS;2023-10-30;buy;100;monthly
5775;5775;93;FLTW;2020-01-30;buy;100;yearly
5776;5776;93;FLTW;2021-01-30;buy;100;yearly
5777;5777;93;FLTW;2022-01-30;buy;100;yearly
5778;5778;93;FLTW;2023-01-30;buy;100;yearly
5779;5779;93;IEFA;2020-01-30;buy;100;monthly
5780;5780;93;IEFA;2020-02-29;buy;100;monthly
5781;5781;93;IEFA;2020-03-30;buy;100;monthly
5782;5782;93;IEFA;2020-04-30;buy;100;monthly
5783;5783;93;IEFA;2020-05-30;buy;100;monthly
5784;5784;93;IEFA;2020-06-30;buy;100;monthly
5785;5785;93;IEFA;2020-07-30;sell;60;monthly
5786;5786;93;IEFA;2020-08-30;buy;100;monthly
5787;5787;93;IEFA;2020-09-30;buy;100;monthly
5788;5788;93;IEFA;2020-10-30;sell;36;monthly
5789;5789;93;IEFA;2020-11-30;sell;38;monthly
5790;5790;93;IEFA;2020-12-30;buy;100;monthly
5791;5791;93;IEFA;2021-01-30;buy;100;monthly
5792;5792;93;IEFA;2021-02-28;buy;100;monthly
5793;5793;93;IEFA;2021-03-30;buy;100;monthly
5794;5794;93;IEFA;2021-04-30;sell;103;monthly
5795;5795;93;IEFA;2021-05-30;buy;100;monthly
5796;5796;93;IEFA;2021-06-30;buy;100;monthly
5797;5797;93;IEFA;2021-07-30;buy;100;monthly
5798;5798;93;IEFA;2021-08-30;buy;100;monthly
5799;5799;93;IEFA;2021-09-30;buy;100;monthly
5800;5800;93;IEFA;2021-10-30;buy;100;monthly
5801;5801;93;IEFA;2021-11-30;sell;113;monthly
5802;5802;93;IEFA;2021-12-30;buy;100;monthly
5803;5803;93;IEFA;2022-01-30;buy;100;monthly
5804;5804;93;IEFA;2022-02-28;sell;46;monthly
