id;employee_id;client_id;date;duration;cost
8349;1;3744;2023-07-05;4;340
8350;2;1212;2020-11-04;3;270
8351;2;3631;2021-06-16;2;190
8352;0;2646;2019-02-01;2;190
8353;0;3305;2022-04-29;4;340
8354;0;596;2020-05-07;3;270
8355;1;4868;2020-03-08;2;190
8356;1;505;2021-01-15;4;340
8357;2;5067;2023-06-21;1;100
8358;2;2084;2019-07-14;2;190
8359;2;6342;2018-11-06;3;270
8360;1;2822;2020-12-29;2;190
8361;2;1848;2018-11-30;4;340
8362;0;1549;2022-04-26;1;100
8363;0;5125;2020-11-19;2;190
8364;2;2851;2019-06-07;2;190
8365;2;1179;2020-07-20;1;100
8366;0;1638;2022-10-14;1;100
8367;2;5719;2022-11-21;2;190
8368;2;2326;2021-04-26;2;190
8369;1;5098;2019-09-14;1;100
8370;0;5044;2021-02-10;1;100
8371;0;3925;2020-11-03;3;270
8372;1;4737;2023-03-23;3;270
8373;2;2585;2019-03-13;2;190
8374;0;3479;2019-10-10;2;190
8375;0;2425;2021-12-11;1;100
8376;1;258;2023-01-11;3;270
8377;0;4890;2022-07-04;3;270
8378;1;1466;2019-08-07;1;100
8379;1;1783;2023-07-26;2;190
8380;2;5795;2023-05-16;4;340
8381;0;1174;2022-12-12;1;100
8382;0;5912;2022-10-20;1;100
8383;0;5607;2020-09-14;4;340
8384;1;5953;2020-10-27;3;270
8385;0;3484;2019-02-08;1;100
8386;1;2602;2021-09-24;3;270
8387;1;5646;2021-03-14;2;190
8388;0;4099;2021-04-14;3;270
8389;2;1682;2019-11-06;4;340
8390;1;2172;2019-05-15;3;270
8391;0;6745;2022-04-06;1;100
8392;2;3656;2020-10-12;3;270
8393;2;5431;2020-07-14;1;100
8394;2;3117;2020-04-13;2;190
8395;0;4981;2019-06-15;4;340
8396;2;2481;2023-09-08;2;190
8397;1;473;2020-11-01;2;190
8398;1;1971;2018-11-18;2;190
8399;0;4045;2019-05-05;1;100
8400;1;1537;2020-02-03;2;190
8401;2;1021;2019-02-15;1;100
8402;1;3955;2022-02-28;1;100
8403;2;1517;2022-03-15;1;100
8404;1;2267;2020-01-25;3;270
8405;1;2001;2023-08-20;3;270
8406;2;5561;2020-08-15;4;340
8407;1;1177;2021-09-11;4;340
8408;0;663;2023-09-22;4;340
8409;1;2723;2023-01-07;1;100
8410;2;6396;2022-04-19;3;270
8411;0;2353;2020-07-26;1;100
8412;1;6258;2022-03-15;2;190
8413;1;1917;2019-07-03;4;340
8414;0;2762;2021-04-21;3;270
8415;0;4099;2019-08-02;1;100
8416;0;1703;2021-04-21;3;270
8417;2;2263;2023-04-03;1;100
8418;0;2477;2020-04-22;4;340
8419;0;5105;2018-11-20;1;100
8420;1;3150;2023-02-28;2;190
8421;2;6515;2020-08-12;2;190
8422;0;6172;2018-12-05;1;100
8423;2;5410;2019-05-31;4;340
8424;1;6886;2020-03-26;2;190
8425;1;229;2022-09-03;2;190
8426;2;2870;2020-01-22;4;340
8427;1;561;2022-01-01;1;100
8428;2;5016;2023-02-02;1;100
8429;0;4600;2020-08-07;1;100
8430;2;5020;2019-07-19;3;270
8431;1;6582;2022-05-07;2;190
8432;2;1858;2022-06-04;2;190
8433;2;1636;2020-06-30;4;340
8434;2;2133;2021-01-26;2;190
8435;2;2878;2022-07-22;2;190
8436;1;4311;2019-11-27;1;100
8437;0;4429;2022-04-20;4;340
8438;0;2270;2019-10-09;3;270
8439;1;5589;2019-01-28;4;340
8440;0;1501;2022-09-28;4;340
8441;0;5441;2022-12-10;2;190
8442;1;6617;2020-05-06;3;270
8443;0;3096;2019-02-13;2;190
8444;0;1075;2020-05-19;3;270
8445;2;1466;2018-12-22;1;100
8446;2;6063;2019-08-05;2;190
8447;0;1224;2022-05-09;3;270
8448;1;1632;2023-08-14;4;340
8449;1;3658;2019-07-21;4;340
8450;1;6418;2020-11-27;2;190
8451;0;4513;2020-05-22;2;190
8452;2;1831;2018-11-10;2;190
8453;1;5248;2021-02-16;3;270
8454;0;3269;2021-08-06;3;270
8455;0;4629;2019-06-28;4;340
8456;2;2934;2021-07-16;3;270
8457;2;4296;2022-06-17;1;100
8458;0;3588;2023-03-11;1;100
8459;2;270;2022-11-11;4;340
8460;1;1117;2021-04-18;3;270
8461;1;2533;2022-11-21;1;100
8462;0;3363;2022-03-12;1;100
8463;0;6822;2023-02-09;2;190
8464;2;4642;2023-10-24;4;340
8465;1;4636;2019-08-24;3;270
8466;0;4691;2019-09-02;3;270
8467;1;5676;2020-02-24;1;100
8468;0;4497;2020-09-04;3;270
8469;2;6334;2020-06-01;1;100
8470;0;5779;2022-01-29;4;340
8471;0;4579;2021-07-30;1;100
8472;1;6867;2022-11-13;4;340
8473;0;1314;2020-08-22;4;340
8474;1;4059;2022-10-29;2;190
8475;1;650;2022-02-11;4;340
8476;1;2926;2021-04-23;4;340
8477;0;5728;2022-03-21;2;190
8478;2;5412;2022-09-27;1;100
8479;1;4154;2023-09-27;1;100
8480;1;5998;2019-12-28;3;270
8481;0;4364;2021-02-22;2;190
8482;2;4074;2021-03-25;2;190
8483;1;580;2021-04-09;3;270
8484;1;4061;2022-03-19;4;340
8485;0;2222;2023-03-15;2;190
8486;2;5448;2023-01-30;2;190
8487;1;2856;2023-09-11;1;100
8488;1;3192;2023-02-14;2;190
8489;1;80;2018-12-13;2;190
8490;2;6346;2023-02-28;2;190
8491;2;4826;2019-06-24;3;270
8492;0;355;2019-09-28;1;100
8493;0;1687;2021-10-06;3;270
8494;0;3286;2022-10-28;2;190
8495;1;3440;2021-08-21;3;270
8496;2;5340;2019-03-05;2;190
8497;2;1922;2019-10-13;1;100
8498;1;5433;2020-12-09;2;190
8499;0;4001;2022-05-28;3;270
8500;2;1130;2019-10-12;2;190
8501;1;3425;2020-07-16;1;100
8502;0;3837;2020-08-19;3;270
8503;1;730;2021-04-18;3;270
8504;1;5068;2018-11-20;2;190
8505;1;2900;2021-09-08;3;270
8506;1;2766;2023-09-24;1;100
8507;1;4043;2023-05-14;2;190
8508;1;2360;2023-09-26;4;340
8509;2;4126;2021-06-01;4;340
8510;2;3293;2020-04-06;3;270
8511;0;6375;2020-07-06;1;100
8512;1;2620;2022-06-23;2;190
8513;2;4150;2022-05-22;2;190
8514;0;6295;2021-12-12;1;100
8515;0;1587;2022-08-09;2;190
8516;0;3327;2020-01-20;4;340
8517;2;3599;2020-10-04;2;190
8518;2;754;2020-02-26;4;340
8519;2;2348;2021-01-15;1;100
8520;1;612;2021-12-05;4;340
8521;2;2084;2021-04-29;2;190
8522;2;2724;2018-11-01;2;190
8523;0;97;2019-12-26;1;100
8524;2;3104;2021-04-01;3;270
8525;1;2535;2021-12-16;1;100
8526;2;2927;2023-08-06;4;340
8527;2;2366;2022-10-30;4;340
8528;0;2060;2019-04-19;3;270
8529;0;3081;2023-01-01;2;190
8530;2;2453;2019-05-24;4;340
8531;2;4977;2023-07-30;2;190
8532;0;1875;2021-01-03;1;100
8533;1;4382;2019-09-25;4;340
8534;1;5813;2023-06-13;1;100
8535;1;4349;2023-04-30;2;190
8536;0;2425;2023-01-15;2;190
8537;1;5693;2021-05-31;3;270
8538;0;4954;2023-10-11;4;340
8539;2;4995;2020-09-29;4;340
8540;2;3301;2023-02-16;3;270
8541;0;5533;2022-12-14;4;340
8542;0;1174;2019-01-15;4;340
8543;0;6525;2021-06-22;3;270
8544;1;2324;2022-04-17;3;270
8545;1;5898;2021-11-28;1;100
8546;1;6150;2023-07-26;1;100
8547;0;2404;2019-01-30;2;190
8548;1;4891;2023-07-28;2;190
8549;1;5522;2019-12-25;3;270
8550;0;2400;2019-04-06;1;100
8551;2;1301;2022-03-28;2;190
8552;1;2728;2022-02-17;2;190
8553;1;3876;2021-09-18;4;340
8554;1;2554;2021-03-13;4;340
8555;1;3990;2021-12-28;3;270
8556;2;6684;2018-12-10;2;190
8557;1;4451;2022-05-01;4;340
8558;0;28;2021-09-27;3;270
8559;0;5648;2021-10-05;3;270
8560;2;6633;2019-03-19;4;340
8561;2;1977;2021-02-02;3;270
8562;0;2406;2019-10-21;1;100
8563;0;6199;2021-06-09;1;100
8564;2;1204;2021-11-06;4;340
8565;0;2950;2019-11-25;4;340
8566;1;1953;2023-05-05;4;340
8567;2;3307;2021-02-18;4;340
8568;2;4128;2018-12-14;1;100
8569;0;3261;2020-11-15;1;100
8570;1;6115;2022-03-02;2;190
8571;0;4606;2020-10-02;2;190
8572;1;353;2022-08-30;2;190
8573;1;6486;2020-09-12;1;100
8574;2;1702;2019-01-20;4;340
8575;1;1816;2018-11-06;3;270
8576;0;5374;2019-08-17;3;270
8577;1;765;2019-04-24;1;100
8578;0;6236;2019-06-30;3;270
8579;0;3491;2023-02-10;3;270
8580;2;4824;2019-12-30;2;190
8581;2;3315;2023-04-20;2;190
8582;2;1091;2022-12-22;3;270
8583;1;2643;2022-08-01;2;190
8584;2;6275;2019-06-08;4;340
8585;2;3587;2022-01-14;1;100
8586;0;4832;2023-07-11;1;100
8587;2;371;2021-03-03;1;100
8588;2;529;2020-04-30;4;340
8589;0;5234;2023-04-05;1;100
8590;2;1848;2019-09-03;2;190
8591;2;1928;2019-05-15;2;190
8592;0;6680;2019-05-06;1;100
8593;2;4942;2022-04-11;2;190
8594;1;4181;2023-03-31;1;100
8595;1;260;2020-02-26;2;190
8596;2;1299;2021-09-08;3;270
8597;0;6850;2019-10-11;3;270
8598;1;195;2020-03-28;3;270
8599;2;5954;2019-10-09;4;340
8600;1;5229;2023-07-06;3;270
8601;1;5520;2021-05-05;4;340
8602;1;2293;2020-01-10;2;190
8603;0;756;2020-12-01;4;340
8604;2;4330;2020-07-26;4;340
8605;2;5706;2019-10-29;4;340
8606;1;5336;2022-03-09;4;340
8607;2;1485;2019-04-27;4;340
8608;1;6712;2021-03-15;1;100
8609;1;3778;2022-11-25;4;340
8610;0;2267;2020-06-17;2;190
8611;2;6321;2022-08-19;4;340
8612;0;5650;2023-09-14;3;270
8613;0;2918;2023-07-23;1;100
8614;1;1476;2021-04-11;4;340
8615;0;5074;2020-11-07;2;190
8616;0;4481;2019-05-12;4;340
8617;1;2070;2022-12-10;3;270
8618;0;290;2021-02-21;3;270
8619;2;4949;2022-06-11;4;340
8620;2;5343;2019-06-26;1;100
8621;1;963;2018-11-26;3;270
8622;1;1639;2019-11-08;2;190
8623;2;4063;2020-09-18;3;270
8624;2;772;2022-07-05;1;100
8625;0;2687;2019-11-22;2;190
8626;0;3907;2021-05-30;1;100
8627;0;491;2020-10-13;2;190
8628;0;142;2020-11-03;4;340
8629;2;3608;2022-11-09;1;100
8630;2;5790;2021-04-03;1;100
8631;1;5975;2021-08-09;2;190
8632;1;2443;2022-08-15;3;270
8633;2;6094;2019-12-20;1;100
8634;0;1933;2019-04-03;1;100
8635;0;6516;2018-11-03;3;270
8636;1;337;2019-05-10;2;190
8637;1;5432;2023-07-02;2;190
8638;2;1919;2022-10-25;3;270
8639;2;991;2022-03-05;3;270
8640;0;3462;2021-12-05;4;340
8641;0;5224;2021-10-03;3;270
8642;2;4611;2020-02-29;4;340
8643;0;624;2022-07-31;1;100
8644;1;1874;2022-11-28;4;340
8645;1;3395;2018-11-01;2;190
8646;2;4794;2021-07-29;2;190
8647;2;4244;2022-04-29;4;340
8648;1;1706;2020-03-17;4;340
8649;2;1947;2020-06-21;3;270
8650;2;979;2019-03-12;4;340
8651;0;1194;2021-05-12;3;270
8652;1;4655;2018-11-09;2;190
8653;1;4004;2019-08-14;3;270
8654;2;1432;2020-04-08;3;270
8655;2;2385;2019-10-28;1;100
8656;2;2962;2020-03-29;1;100
8657;2;6106;2023-09-24;2;190
8658;2;3022;2022-03-17;4;340
8659;2;696;2021-11-21;3;270
8660;1;6032;2023-03-17;3;270
8661;0;2445;2023-08-31;4;340
8662;2;1135;2023-09-16;3;270
8663;0;6348;2021-04-05;2;190
8664;1;2739;2019-10-18;1;100
8665;0;4060;2022-05-20;3;270
8666;2;6030;2020-05-14;2;190
8667;1;6439;2023-06-16;4;340
8668;2;4128;2022-05-30;1;100
8669;1;140;2023-07-18;4;340
8670;1;4552;2021-02-01;1;100
8671;1;364;2020-05-05;3;270
8672;0;4206;2018-12-10;2;190
8673;0;702;2019-05-09;3;270
8674;1;4402;2021-02-12;3;270
8675;0;1970;2020-04-27;4;340
8676;1;5583;2020-12-14;2;190
8677;2;3707;2023-03-31;4;340
8678;0;4829;2022-07-03;3;270
8679;1;2492;2023-05-15;4;340
8680;1;3699;2021-02-16;3;270
8681;0;991;2020-02-26;3;270
8682;0;2084;2019-09-17;1;100
8683;1;4448;2023-01-12;3;270
8684;0;2603;2019-03-04;3;270
8685;1;3860;2021-01-09;1;100
8686;1;5970;2021-12-24;1;100
8687;2;5627;2023-05-25;4;340
8688;2;4833;2022-07-30;2;190
8689;1;6580;2019-07-02;1;100
8690;1;5260;2020-06-12;1;100
8691;2;1328;2019-05-17;4;340
8692;0;2018;2020-10-22;1;100
8693;2;6552;2020-02-22;3;270
8694;0;3781;2020-01-11;1;100
8695;0;5037;2023-03-06;3;270
8696;2;6505;2022-03-14;2;190
8697;1;5261;2021-10-28;3;270
8698;0;4898;2019-01-12;2;190
8699;1;1350;2020-01-23;4;340
8700;1;6565;2020-03-28;3;270
8701;1;2598;2020-04-09;2;190
8702;1;421;2021-06-27;3;270
8703;0;2244;2020-02-29;4;340
8704;2;2069;2020-01-26;2;190
8705;2;466;2021-02-10;4;340
8706;1;4465;2019-03-05;1;100
8707;1;4489;2021-08-23;4;340
8708;1;2107;2019-09-22;4;340
8709;1;6136;2020-03-11;3;270
8710;1;6333;2023-07-10;4;340
8711;1;5150;2023-06-19;4;340
8712;0;6967;2023-05-03;4;340
8713;2;3206;2021-10-06;3;270
8714;1;5277;2020-07-01;1;100
8715;1;6019;2020-01-28;3;270
8716;1;2078;2019-11-21;4;340
8717;1;4283;2020-04-09;4;340
8718;0;2667;2020-08-04;4;340
8719;1;2178;2022-02-26;1;100
8720;2;458;2020-05-28;4;340
8721;0;6485;2023-03-23;1;100
8722;0;1171;2023-01-11;3;270
8723;1;3561;2019-11-16;1;100
8724;0;1017;2022-04-14;3;270
8725;2;2547;2020-04-20;3;270
8726;2;5616;2023-06-06;4;340
8727;1;5290;2019-11-22;3;270
8728;0;2583;2021-05-23;4;340
8729;0;4459;2021-07-06;4;340
8730;1;4688;2022-07-14;1;100
8731;0;6745;2019-11-08;1;100
8732;1;1667;2021-09-03;1;100
8733;0;735;2021-12-16;4;340
8734;1;3111;2021-09-27;4;340
8735;0;2368;2019-01-02;3;270
8736;0;5796;2021-07-31;2;190
8737;1;1893;2023-02-07;2;190
8738;2;6444;2019-10-06;1;100
8739;2;1640;2023-03-21;1;100
8740;0;1770;2023-10-14;1;100
8741;0;6839;2023-08-24;4;340
8742;1;5979;2020-08-01;3;270
8743;0;4408;2022-02-28;3;270
8744;0;1417;2023-09-26;2;190
8745;0;6015;2022-01-17;1;100
8746;0;2292;2022-05-25;4;340
8747;2;1148;2023-07-25;3;270
8748;2;4392;2021-02-07;4;340
8749;1;4692;2020-10-16;4;340
8750;2;6756;2020-10-10;2;190
8751;2;4171;2020-02-21;1;100
8752;1;379;2020-09-21;2;190
8753;0;6265;2022-05-28;2;190
8754;0;2074;2020-07-19;4;340
8755;0;1198;2021-08-28;1;100
8756;1;6264;2022-04-10;3;270
8757;1;4870;2019-07-29;3;270
8758;2;2799;2022-04-15;3;270
8759;0;476;2021-02-24;4;340
8760;0;2905;2022-12-18;4;340
8761;0;5463;2021-12-12;2;190
8762;0;1244;2019-07-14;3;270
8763;0;1726;2023-06-02;3;270
8764;1;159;2023-05-16;4;340
8765;1;5630;2020-10-28;4;340
8766;0;6568;2022-01-22;3;270
8767;2;4640;2021-03-15;1;100
8768;1;4028;2020-11-23;2;190
8769;1;3940;2019-06-22;1;100
8770;0;3149;2022-09-27;1;100
8771;1;6315;2022-01-08;4;340
8772;2;4616;2023-08-07;1;100
8773;1;2888;2020-08-05;4;340
8774;1;3183;2022-06-21;3;270
8775;1;841;2023-08-16;3;270
8776;2;440;2020-11-10;2;190
8777;1;1960;2023-05-31;3;270
8778;0;3601;2023-09-30;3;270
8779;1;1862;2018-11-25;1;100
8780;2;1759;2021-10-04;4;340
8781;1;3848;2021-07-18;2;190
8782;2;4166;2021-07-05;2;190
8783;1;1873;2020-05-23;3;270
8784;0;6284;2020-03-18;2;190
8785;2;6805;2021-07-26;2;190
8786;1;2576;2019-09-18;1;100
8787;0;5750;2021-08-21;3;270
8788;2;3450;2022-05-19;4;340
8789;1;6396;2022-10-05;2;190
8790;1;6794;2022-11-20;1;100
8791;2;2693;2022-12-27;3;270
8792;2;3598;2023-10-28;3;270
8793;1;6683;2022-08-18;2;190
8794;1;1282;2020-02-21;2;190
8795;1;5434;2022-05-09;3;270
8796;0;3727;2022-07-11;4;340
8797;0;1341;2021-07-01;1;100
8798;2;6913;2021-12-03;4;340
8799;1;655;2022-10-02;2;190
8800;0;5498;2022-06-15;1;100
8801;0;5834;2022-09-03;2;190
8802;0;1938;2022-05-17;2;190
8803;1;2105;2020-10-28;4;340
8804;2;444;2021-06-29;1;100
8805;1;6259;2022-12-25;4;340
8806;0;2285;2020-09-13;3;270
8807;1;1612;2021-04-08;1;100
8808;2;309;2023-09-14;4;340
8809;2;3280;2023-06-11;3;270
8810;2;2933;2023-07-20;4;340
8811;0;2026;2022-10-28;3;270
8812;1;216;2019-10-25;3;270
8813;0;1850;2022-10-23;2;190
8814;2;3472;2021-07-25;3;270
8815;0;90;2022-01-26;2;190
8816;1;2535;2021-07-07;2;190
8817;0;50;2020-05-07;4;340
8818;2;5285;2021-06-09;3;270
8819;1;6507;2023-02-19;4;340
8820;0;1469;2021-12-13;3;270
8821;0;5373;2021-02-26;3;270
8822;1;23;2020-09-13;3;270
8823;1;1151;2019-08-21;2;190
8824;2;2934;2019-05-16;3;270
8825;0;3981;2018-12-07;4;340
8826;1;5853;2022-06-01;4;340
8827;1;5736;2019-03-07;4;340
8828;1;684;2023-07-24;1;100
8829;1;6063;2023-06-18;2;190
8830;1;6590;2022-11-13;2;190
8831;1;2146;2021-11-27;4;340
8832;2;1073;2023-10-27;2;190
8833;0;2584;2021-04-28;3;270
8834;0;437;2020-07-12;3;270
8835;2;1015;2019-06-23;3;270
8836;1;462;2020-08-18;4;340
8837;2;5188;2018-12-09;4;340
8838;1;3751;2023-01-08;4;340
8839;1;1557;2021-06-16;2;190
8840;1;6182;2022-11-15;2;190
8841;0;2683;2022-10-12;1;100
8842;1;3033;2023-08-07;3;270
8843;1;3978;2020-06-17;4;340
8844;1;2282;2020-04-16;3;270
8845;1;2331;2021-05-18;1;100
8846;0;4366;2019-01-11;4;340
8847;0;6733;2023-03-20;3;270
8848;2;4609;2020-10-19;4;340
8849;0;5943;2021-01-26;2;190
8850;2;693;2019-05-08;4;340
8851;0;907;2022-04-05;4;340
8852;0;1976;2023-03-24;3;270
8853;0;6504;2021-04-21;1;100
8854;0;4367;2021-12-28;2;190
8855;2;3128;2021-05-13;1;100
8856;1;145;2023-10-17;2;190
8857;2;3914;2019-06-14;4;340
8858;1;6660;2022-09-05;1;100
8859;1;3184;2021-11-03;3;270
8860;2;2854;2022-07-25;2;190
8861;0;541;2022-11-21;3;270
8862;0;610;2019-12-14;1;100
8863;1;6684;2023-01-23;4;340
8864;0;5469;2023-03-20;2;190
8865;2;1622;2020-12-08;4;340
8866;1;679;2023-03-06;4;340
8867;2;3424;2020-04-10;1;100
8868;1;6099;2022-06-11;3;270
8869;0;4015;2021-10-14;3;270
8870;2;4011;2019-10-16;3;270
8871;0;3849;2019-02-05;3;270
8872;0;1108;2020-06-07;4;340
8873;0;5294;2020-02-24;4;340
8874;0;3624;2020-06-22;3;270
8875;1;3978;2022-06-29;1;100
8876;1;2563;2020-01-18;1;100
8877;1;2714;2020-12-06;3;270
8878;2;4811;2019-07-01;2;190
8879;2;5503;2022-08-09;1;100
8880;2;6000;2021-12-27;2;190
8881;1;6203;2020-04-26;2;190
8882;0;1527;2020-09-27;3;270
8883;0;4897;2020-09-01;2;190
8884;0;2059;2022-04-19;2;190
8885;0;443;2021-03-22;1;100
8886;2;4972;2019-11-05;1;100
8887;0;4067;2022-08-06;2;190
8888;2;708;2022-01-05;1;100
8889;0;902;2021-03-09;2;190
8890;1;386;2022-04-21;1;100
8891;1;5579;2023-03-15;3;270
8892;2;1378;2019-11-04;1;100
8893;2;5649;2019-08-13;3;270
8894;0;6891;2021-11-27;1;100
8895;1;908;2023-07-13;2;190
8896;1;5858;2022-07-07;3;270
8897;0;4791;2020-04-21;4;340
8898;2;4823;2021-09-23;4;340
8899;1;2622;2020-08-05;3;270
8900;1;4677;2019-02-26;3;270
8901;0;4532;2021-04-23;4;340
8902;0;1514;2021-03-17;1;100
8903;1;148;2021-04-19;1;100
8904;0;4649;2020-10-11;1;100
8905;1;6630;2020-02-05;3;270
8906;2;2916;2022-08-27;4;340
8907;0;6544;2022-03-02;1;100
8908;1;2335;2020-01-18;4;340
8909;0;2525;2022-08-10;1;100
8910;0;6725;2021-01-12;3;270
8911;2;6799;2020-03-26;2;190
8912;2;5165;2021-01-07;3;270
8913;0;1755;2021-04-29;4;340
8914;1;55;2022-10-07;1;100
8915;0;1806;2018-12-01;3;270
8916;1;4024;2019-04-23;2;190
8917;2;3477;2021-09-05;2;190
8918;0;1636;2019-11-21;2;190
8919;2;6113;2021-07-07;1;100
8920;1;6460;2023-09-01;2;190
8921;1;4713;2023-06-21;1;100
8922;1;2376;2022-04-19;2;190
8923;2;1762;2019-06-16;1;100
8924;1;1151;2023-05-02;2;190
8925;0;2394;2018-12-24;1;100
8926;0;6503;2022-03-02;1;100
8927;2;280;2019-09-01;3;270
8928;0;4686;2019-03-24;4;340
8929;0;486;2019-03-31;2;190
8930;1;6220;2022-07-12;1;100
8931;2;5594;2022-01-03;4;340
8932;2;4456;2020-03-20;4;340
8933;1;5251;2023-01-15;2;190
8934;1;4035;2023-03-21;3;270
8935;2;6510;2021-10-15;3;270
8936;0;1427;2023-06-22;2;190
8937;0;155;2021-10-03;1;100
8938;0;2158;2023-09-05;3;270
8939;0;5029;2022-12-11;3;270
8940;1;5723;2018-12-16;2;190
8941;2;5508;2019-11-28;2;190
8942;0;4755;2019-05-18;1;100
8943;0;5757;2020-10-15;4;340
8944;0;1935;2020-07-04;1;100
8945;1;6702;2019-04-14;1;100
8946;0;5029;2022-07-08;1;100
8947;2;6073;2022-11-20;3;270
8948;0;6812;2021-07-03;2;190
8949;1;6477;2023-04-02;1;100
8950;0;119;2022-10-21;4;340
8951;0;1479;2019-01-03;1;100
8952;2;2794;2022-08-29;1;100
8953;2;1345;2018-12-17;1;100
8954;0;4027;2021-02-06;3;270
8955;1;5519;2020-05-16;1;100
8956;2;6254;2018-12-07;3;270
8957;2;6712;2020-12-13;2;190
8958;1;1441;2020-11-24;3;270
8959;2;5666;2021-09-15;1;100
8960;2;534;2019-08-18;1;100
8961;2;3267;2020-12-21;2;190
8962;1;6932;2023-04-25;1;100
8963;0;3911;2022-04-15;2;190
8964;0;1267;2021-03-03;2;190
8965;2;1088;2020-11-17;3;270
8966;0;4473;2020-02-17;2;190
8967;2;1088;2021-04-16;3;270
8968;0;1793;2020-05-16;1;100
8969;0;5397;2021-09-18;2;190
8970;0;4793;2021-11-28;4;340
8971;2;5226;2020-07-26;3;270
8972;1;2894;2019-05-09;3;270
8973;2;378;2022-03-14;3;270
8974;1;1026;2022-12-28;1;100
8975;0;2172;2023-09-11;3;270
8976;0;2726;2020-05-19;2;190
8977;2;5642;2019-09-23;4;340
8978;1;6731;2021-02-24;1;100
8979;2;1966;2020-05-17;4;340
8980;0;2706;2021-09-13;3;270
8981;2;4145;2019-01-01;3;270
8982;1;2210;2023-04-17;4;340
8983;0;933;2019-01-26;3;270
8984;1;1426;2022-10-30;4;340
8985;1;3696;2021-11-27;1;100
8986;1;5370;2020-12-01;1;100
8987;2;1893;2021-09-06;4;340
8988;2;2049;2021-07-03;1;100
8989;1;5347;2019-03-15;4;340
8990;2;4663;2023-09-21;3;270
8991;2;6825;2020-10-11;4;340
8992;2;1315;2019-02-05;3;270
8993;1;1672;2020-12-27;1;100
8994;2;5682;2023-09-03;1;100
8995;1;3593;2019-08-11;3;270
8996;0;1115;2023-08-20;3;270
8997;2;3912;2022-10-10;2;190
8998;2;1071;2021-12-02;2;190
8999;2;3040;2020-07-07;1;100
9000;1;6092;2022-02-18;4;340
9001;1;5894;2023-04-23;1;100
9002;1;1691;2021-04-14;1;100
9003;2;3835;2022-10-05;1;100
9004;2;4578;2022-03-11;2;190
9005;0;6087;2019-05-10;2;190
9006;0;1117;2020-12-25;3;270
9007;0;6837;2021-06-09;2;190
9008;0;640;2022-08-08;2;190
9009;1;1393;2023-04-07;4;340
9010;0;6126;2023-04-10;1;100
9011;2;1789;2019-12-16;3;270
9012;1;2340;2021-12-14;2;190
9013;0;3158;2021-09-24;4;340
9014;1;5786;2020-05-10;3;270
9015;2;3470;2019-03-13;2;190
9016;1;2179;2021-12-29;4;340
9017;2;5428;2019-02-21;2;190
9018;1;1290;2019-02-28;4;340
9019;1;361;2018-12-15;2;190
9020;2;3970;2023-07-20;1;100
9021;0;3868;2023-08-23;1;100
9022;0;5354;2019-03-11;4;340
9023;2;2119;2020-08-18;2;190
9024;0;2876;2023-03-21;4;340
9025;0;6327;2020-05-21;1;100
9026;0;4731;2020-09-29;1;100
9027;2;5939;2019-07-26;3;270
9028;2;665;2023-01-07;3;270
9029;1;651;2020-03-14;2;190
9030;1;2646;2019-01-04;4;340
9031;1;2019;2023-09-10;3;270
9032;0;6758;2020-10-13;2;190
9033;1;166;2020-03-21;1;100
9034;1;4270;2023-05-06;3;270
9035;2;1616;2022-04-08;3;270
9036;2;5356;2023-10-20;4;340
9037;0;1656;2018-12-08;4;340
9038;1;2201;2021-06-02;1;100
9039;2;6775;2020-12-23;2;190
9040;1;3517;2020-08-17;4;340
9041;2;1779;2022-04-02;4;340
9042;1;4852;2020-02-28;3;270
9043;1;5944;2022-01-02;3;270
9044;0;3251;2022-11-11;2;190
9045;2;4958;2023-03-17;3;270
9046;2;2280;2022-07-17;3;270
9047;1;998;2021-12-23;2;190
9048;1;1089;2021-02-03;3;270
9049;2;3760;2020-05-21;1;100
9050;1;3664;2020-01-12;1;100
9051;2;3719;2023-09-12;1;100
9052;2;6826;2022-09-06;3;270
9053;0;3165;2020-08-30;4;340
9054;2;1904;2021-05-19;4;340
9055;2;4773;2021-08-27;4;340
9056;2;3698;2022-01-05;1;100
9057;0;5875;2022-04-06;1;100
9058;1;4274;2022-11-17;4;340
9059;2;478;2021-07-04;1;100
9060;0;2268;2022-07-15;1;100
9061;2;3979;2020-04-08;3;270
9062;2;3484;2020-05-26;2;190
9063;1;3239;2022-01-03;2;190
9064;1;680;2020-04-18;1;100
9065;1;5962;2020-04-06;4;340
9066;2;2061;2020-12-11;1;100
9067;0;2365;2019-04-26;2;190
9068;1;190;2019-04-09;1;100
9069;1;2339;2020-05-18;1;100
9070;0;2393;2019-04-03;4;340
9071;0;1141;2022-05-18;1;100
9072;0;5426;2021-07-15;1;100
9073;0;3495;2023-05-16;2;190
9074;1;4339;2021-08-27;2;190
9075;0;1099;2022-04-12;1;100
9076;1;4966;2022-08-15;2;190
9077;0;2928;2020-04-16;4;340
9078;0;1280;2021-01-13;1;100
9079;1;5402;2021-04-14;4;340
9080;1;5720;2021-09-28;1;100
9081;1;2591;2021-09-19;1;100
9082;2;4189;2020-10-30;3;270
9083;2;2812;2020-08-22;2;190
9084;0;837;2021-01-02;1;100
9085;2;4094;2020-09-06;3;270
9086;2;1958;2020-08-28;2;190
9087;0;1462;2022-11-11;4;340
9088;1;1193;2021-05-05;4;340
